"OAFID","solar","GroupName","X..Repaid","TotalEnrolledSeasons","NewMember","Treatment","DistrictName","SiteName","Maize.acres","Cookstove.qty","Maize.adoption","TotalCredit"
43417,0,"Achamlucha",14.5,1,"True","T","Kabondo","Border",1,0,1,13775
38748,0,"Asibo",16.1,2,"False","T","Kabondo","Border",0.5,0,1,6185
43520,1,"Alpha",25.2,1,"True","T","Kabondo","Border",0.25,0,1,7920
43523,1,"Alpha",8.2,1,"True","T","Kabondo","Border",0.25,0,1,6675
43527,0,"Central",41.2,1,"True","T","Kabondo","Border",0.5,0,1,6910
43524,1,"Central",16.6,1,"True","T","Kabondo","Border",0.25,0,1,7675
41391,0,"Central",29.4,2,"False","T","Kabondo","Border",0.25,0,1,7275
44731,0,"Gesurura",22.3,1,"True","T","Kabondo","Border",0.25,0,1,4035
44729,0,"Gesurura",24.7,1,"True","T","Kabondo","Border",0.25,0,1,4035
38743,1,"Asibo",20.8,2,"False","T","Kabondo","Border",0.5,0,1,13675
44724,1,"Asibo",13,1,"True","T","Kabondo","Border",0.5,0,1,9975
44720,0,"Asibo",22.6,1,"True","T","Kabondo","Border",0.5,0,1,6185
43519,1,"Alpha",36.3,1,"True","T","Kabondo","Border",0.25,0,1,8260
32953,0,"Asibo",64.6,4,"False","T","Kabondo","Border",0.5,0,1,6965
38701,1,"Alpha",28.3,2,"False","T","Kabondo","Border",0.5,0,1,13675
41328,1,"Jiudendi",30.1,2,"False","T","Kabondo","Border",0.5,0,1,14260
30991,1,"Jiudendi",20.1,4,"False","T","Kabondo","Border",0.5,0,1,13380
45275,0,"Jiudendi",40.4,1,"True","T","Kabondo","Border",0.5,0,1,6185
44723,1,"Asibo",30,1,"True","T","Kabondo","Border",0.5,0,1,9975
44721,0,"Asibo",28.1,1,"True","T","Kabondo","Border",1.25,0,1,12775
44722,1,"Asibo",22.8,1,"True","T","Kabondo","Border",0.25,0,1,7675
38720,1,"Awach",27.7,2,"False","T","Kabondo","Border",0.5,0,1,13675
43544,1,"Awach",26.9,1,"True","T","Kabondo","Border",0.25,0,1,6675
38700,1,"Awach",62.3,2,"False","T","Kabondo","Border",0.5,0,1,7975
35466,0,"Awach",38.8,3,"False","T","Kabondo","Border",0.5,0,1,6185
38746,0,"Asibo",24.7,2,"False","T","Kabondo","Border",0.25,0,1,4035
45277,0,"Jiudendi",17.7,1,"True","T","Kabondo","Border",0.5,0,1,6185
45276,1,"Jiudendi",6.6,1,"True","T","Kabondo","Border",0.5,0,1,8975
44625,0,"Badilika",33.8,1,"True","T","Kabondo","Border",1,0,1,14750
44629,0,"Badilika",36.8,1,"True","T","Kabondo","Border",1.25,0,1,14565
44627,0,"Badilika",21.6,1,"True","T","Kabondo","Border",0.75,0,1,10965
44624,1,"Badilika",14.9,1,"True","T","Kabondo","Border",0.25,0,1,6675
44622,0,"Badilika",31.1,1,"True","T","Kabondo","Border",1,0,1,14750
44621,0,"Badilika",18.1,1,"True","T","Kabondo","Border",0.75,0,1,12705
44628,1,"Badilika",20,1,"True","T","Kabondo","Border",0.5,0,1,9975
44623,0,"Badilika",39.6,1,"True","T","Kabondo","Border",0.5,0,1,6185
41389,1,"Central",26.1,2,"False","T","Kabondo","Border",0.5,0,1,8975
43531,0,"Central",25.8,1,"True","T","Kabondo","Border",0.5,0,1,6185
43530,1,"Central",26.6,1,"True","T","Kabondo","Border",0.25,0,1,7870
43526,1,"Central",26.4,1,"True","T","Kabondo","Border",0.25,0,1,5675
38698,1,"Alpha",36.5,2,"False","T","Kabondo","Border",0.5,0,1,13675
43525,0,"Central",32.3,1,"True","T","Kabondo","Border",0.5,0,1,6185
41388,1,"Central",16.4,2,"False","T","Kabondo","Border",0.75,0,1,16370
43529,0,"Central",17.7,1,"True","T","Kabondo","Border",0.5,0,1,6185
38709,1,"Koloo",43,2,"False","T","Kabondo","Border",0.75,0,1,20220
25617,1,"Koloo",16.6,5,"False","T","Kabondo","Border",0.5,0,1,14425
38718,1,"Laknyiero",60.5,2,"False","T","Kabondo","Border",1,0,1,21545
43532,1,"Laknyiero",22.1,1,"True","T","Kabondo","Border",0.5,0,1,10275
43538,1,"Laknyiero",41.9,1,"True","T","Kabondo","Border",0.25,0,1,6675
43534,0,"Laknyiero",17.2,1,"True","T","Kabondo","Border",0.5,0,1,10155
38719,0,"Laknyiero",57.3,2,"False","T","Kabondo","Border",1,0,1,14525
43535,1,"Laknyiero",21.7,1,"True","T","Kabondo","Border",0.5,0,1,8975
43536,0,"Laknyiero",22.9,1,"True","T","Kabondo","Border",0.75,0,1,11980
43533,0,"Laknyiero",16.6,1,"True","T","Kabondo","Border",0.5,0,1,6735
43537,0,"Laknyiero",28.8,1,"True","T","Kabondo","Border",1,0,1,10385
38707,1,"Lwanda",23.4,2,"False","T","Kabondo","Border",0.5,0,1,13675
45271,2,"Lwanda",19,1,"True","T","Kabondo","Border",0.5,0,1,13155
45270,1,"Lwanda",38.4,1,"True","T","Kabondo","Border",0.5,0,1,10275
45269,1,"Lwanda",41.9,1,"True","T","Kabondo","Border",0.25,0,1,6675
45935,0,"Maembe",32.7,1,"True","T","Kabondo","Border",1,0,1,10385
45927,0,"Maembe",23.3,1,"True","T","Kabondo","Border",0.5,0,1,6430
45925,0,"Maembe",26,1,"True","T","Kabondo","Border",0.5,0,1,6335
45933,0,"Maembe",8,1,"True","T","Kabondo","Border",1.25,0,1,14865
45930,0,"Maembe",30.8,1,"True","T","Kabondo","Border",0.5,0,1,6485
45928,1,"Maembe",30,1,"True","T","Kabondo","Border",0.5,0,1,9975
38703,1,"Awach",45.8,2,"False","T","Kabondo","Border",0.5,0,1,9275
43543,0,"Awach",64.8,1,"True","T","Kabondo","Border",0.25,0,1,4035
44626,1,"Badilika",24.5,1,"True","T","Kabondo","Border",0.5,0,1,9975
45924,0,"Maembe",52.2,1,"True","T","Kabondo","Border",0.75,0,1,8590
45932,0,"Maembe",14.9,1,"True","T","Kabondo","Border",0.5,0,1,6485
38728,1,"Makuti",5.8,2,"False","T","Kabondo","Border",0.5,0,1,13675
38726,1,"Makuti",38,2,"False","T","Kabondo","Border",0.5,0,1,13675
35463,0,"Achamlucha",87.3,3,"False","T","Kabondo","Border",1,0,1,11085
43416,0,"Achamlucha",10.1,1,"True","T","Kabondo","Border",1,1,1,14770
43415,1,"Achamlucha",33.4,1,"True","T","Kabondo","Border",0.5,0,1,8975
32947,0,"Achamlucha",21.1,4,"False","T","Kabondo","Border",1,1,1,16565
35460,2,"Achamlucha",21.2,3,"False","T","Kabondo","Border",0.5,0,1,14590
45263,0,"Mama Eunice",67.9,1,"True","T","Kabondo","Border",0.5,0,1,6185
45265,0,"Mama Eunice",30.8,1,"True","T","Kabondo","Border",0.5,0,1,6485
45264,0,"Mama Eunice",38.5,1,"True","T","Kabondo","Border",0.5,0,1,6485
41368,0,"Mama Eunice",14.8,2,"False","T","Kabondo","Border",0.25,0,1,4035
45268,0,"Mama Eunice",45.3,1,"True","T","Kabondo","Border",1,0,1,10385
45266,0,"Mama Eunice",20.2,1,"True","T","Kabondo","Border",0.5,0,1,6185
45962,0,"Minto",66.2,1,"True","T","Kabondo","Border",0.5,0,1,6185
45961,1,"Minto",40.1,1,"True","T","Kabondo","Border",0.5,0,1,9975
45964,1,"Minto",55.4,1,"True","T","Kabondo","Border",0.25,0,1,6675
44615,0,"Amani",30.7,1,"True","T","Kabondo","Border",0.5,0,1,7160
45951,0,"Upesi",30.6,1,"True","T","Kabondo","Border",0.25,0,1,7665
41392,0,"Minto",68.5,2,"False","T","Kabondo","Border",0.5,0,1,6485
45963,0,"Minto",86.6,1,"True","T","Kabondo","Border",0.5,0,1,9575
45942,0,"Nyansiaboka",37.1,1,"True","T","Kabondo","Border",0.5,0,1,6185
45941,0,"Nyansiaboka",45.2,1,"True","T","Kabondo","Border",1,0,1,10385
45938,1,"Nyansiaboka",25.4,1,"True","T","Kabondo","Border",0.25,0,1,6675
35470,1,"Asibo",16.1,3,"False","T","Kabondo","Border",0.25,0,1,8065
45936,0,"Nyansiaboka",43.3,1,"True","T","Kabondo","Border",0.75,0,1,8890
45940,0,"Nyansiaboka",32.2,1,"True","T","Kabondo","Border",0.25,0,1,4035
45943,0,"Nyansiaboka",21.4,1,"True","T","Kabondo","Border",0.25,0,1,7425
45939,0,"Nyansiaboka",43.6,1,"True","T","Kabondo","Border",0.5,0,1,6185
32957,1,"Ramatia",44.5,4,"False","T","Kabondo","Border",0.25,0,1,6065
41353,0,"Ramatia",20.6,2,"False","T","Kabondo","Border",0.25,0,1,7275
14525,1,"Ramatia",16,6,"False","T","Kabondo","Border",0.5,0,1,13675
41351,1,"Ramatia",39.4,2,"False","T","Kabondo","Border",0.5,0,1,13675
41349,0,"Ramatia",37.1,2,"False","T","Kabondo","Border",0.25,0,1,7275
44733,0,"Serembe",47.8,1,"True","T","Kabondo","Border",0.5,0,1,6485
44732,0,"Serembe",29.2,1,"True","T","Kabondo","Border",0.5,0,1,10265
45926,0,"Maembe",55.5,1,"True","T","Kabondo","Border",0.5,0,1,6485
45929,0,"Maembe",16.1,1,"True","T","Kabondo","Border",0.5,0,1,6485
45931,0,"Maembe",20,1,"True","T","Kabondo","Border",0.5,0,1,6485
45255,0,"Tangne Kech",15.9,1,"True","T","Kabondo","Border",0.75,0,1,9380
36715,1,"Tangne Kech",17.8,3,"False","T","Kabondo","Border",0.5,0,1,13975
38734,1,"Tangne Kech",31.9,2,"False","T","Kabondo","Border",0.25,0,1,7065
34623,1,"Tangne Kech",50.2,4,"False","T","Kabondo","Border",0.5,0,1,14275
45257,0,"Tangne Kech",14.5,1,"True","T","Kabondo","Border",0.5,0,1,11665
41382,2,"Teko",12.8,2,"False","T","Kabondo","Border",0.25,0,1,13255
36705,1,"Teko",25,3,"False","T","Kabondo","Border",0.5,0,1,9975
35462,1,"Teko",12.4,3,"False","T","Kabondo","Border",1,0,1,19245
44619,0,"Tichtek",51.7,1,"True","T","Kabondo","Border",0.5,0,1,6185
41345,1,"Tichtek",7.4,2,"False","T","Kabondo","Border",0.25,0,1,6675
35506,1,"Tichtek",21.3,3,"False","T","Kabondo","Border",0.5,0,1,14260
35507,1,"Tichtek",28.5,3,"False","T","Kabondo","Border",0.5,0,1,13675
35514,0,"Tichtek",24.2,3,"False","T","Kabondo","Border",0.5,0,1,6185
43528,1,"Central",14.3,1,"True","T","Kabondo","Border",0.25,0,1,7675
44620,1,"Tichtek",8.9,1,"True","T","Kabondo","Border",0.25,0,1,7675
45945,0,"Upesi",11.9,1,"True","T","Kabondo","Border",0.5,0,1,9575
45946,0,"Upesi",9.4,1,"True","T","Kabondo","Border",0.75,0,1,9565
45944,0,"Upesi",67.5,1,"True","T","Kabondo","Border",0.5,0,1,6185
45952,1,"Upesi",12.7,1,"True","T","Kabondo","Border",0.25,0,1,6675
41326,0,"Jiudendi",13.1,2,"False","T","Kabondo","Border",0.25,0,1,4175
45957,0,"Uwezo",19.4,1,"True","T","Kabondo","Border",0.5,0,1,6185
45953,0,"Uwezo",40.7,1,"True","T","Kabondo","Border",0.5,0,1,9575
44730,0,"Gesurura",22.1,1,"True","T","Kabondo","Border",1,0,1,12175
44728,0,"Gesurura",25.2,1,"True","T","Kabondo","Border",0.5,0,1,6335
38073,1,"Gesurura",11.4,3,"False","T","Kabondo","Border",0.5,0,1,14070
45272,0,"Jiudendi",16.1,1,"True","T","Kabondo","Border",0.5,0,1,6185
38738,1,"Yiengo",10.4,2,"False","T","Kabondo","Border",0.5,0,1,13675
38731,1,"Yiengo",18.6,2,"False","T","Kabondo","Border",0.5,0,1,16100
45260,1,"Yiengo",17.9,1,"True","T","Kabondo","Border",0.25,0,1,6675
45262,1,"Yiengo",9.9,1,"True","T","Kabondo","Border",0.25,0,1,8065
35464,0,"Kinda",43.9,3,"False","T","Kabondo","Border",0.25,0,1,4325
43541,1,"Kinda",7.5,1,"True","T","Kabondo","Border",0.5,0,1,7975
38714,1,"Kinda",51.5,2,"False","T","Kabondo","Border",0.5,0,1,13975
45273,1,"Jiudendi",31,1,"True","T","Kabondo","Border",0.5,0,1,9975
36702,1,"Jiudendi",14.1,3,"False","T","Kabondo","Border",0.5,0,1,13675
45278,0,"Jiudendi",11.3,1,"True","T","Kabondo","Border",0.5,0,1,10125
38739,2,"Kamolo",27,2,"False","T","Kabondo","Border",0.25,0,1,9465
44736,0,"Serembe",27.3,1,"True","T","Kabondo","Border",0.5,0,1,9875
44735,1,"Serembe",43.4,1,"True","T","Kabondo","Border",0.5,0,1,10365
44734,0,"Serembe",50.5,1,"True","T","Kabondo","Border",1,0,1,10685
38730,1,"Kamolo",9.2,2,"False","T","Kabondo","Border",0.5,0,1,17365
45966,2,"Kamolo",42.4,1,"True","T","Kabondo","Border",0.5,0,1,11905
38723,1,"Kinda",20.8,2,"False","T","Kabondo","Border",0.25,0,1,7675
38710,0,"Koloo",19.3,2,"False","T","Kabondo","Border",1,0,1,11360
35509,1,"Tichtek",30.9,3,"False","T","Kabondo","Border",0.5,0,1,14065
38051,1,"Kitare",17,3,"False","T","Kabondo","Border",0.5,0,1,14650
35467,1,"Kinda",32.1,3,"False","T","Kabondo","Border",0.5,0,1,13675
37619,0,"Kitare",68,3,"False","T","Kabondo","Border",0.25,0,1,4280
41360,0,"Kitare",30.6,2,"False","T","Kabondo","Border",0.5,0,1,6485
38711,1,"Koloo",11.1,2,"False","T","Kabondo","Border",0.75,0,1,17055
41362,1,"Kitare",10.9,2,"False","T","Kabondo","Border",0.5,0,1,13675
41366,0,"Kitare",30.3,2,"False","T","Kabondo","Border",0.25,0,1,4280
37613,1,"Kitare",36.7,3,"False","T","Kabondo","Border",0.5,0,1,13675
44610,1,"Makuti",37.4,1,"True","T","Kabondo","Border",0.25,0,1,6675
38708,1,"Koloo",13.9,2,"False","T","Kabondo","Border",0.5,0,1,17065
44738,0,"Koloo",14.9,1,"True","T","Kabondo","Border",1,0,1,11360
21051,1,"Tichtek",9.2,6,"False","T","Kabondo","Border",0.5,0,1,14065
45959,0,"Uwezo",9.7,1,"True","T","Kabondo","Border",0.5,0,1,6185
44611,1,"Makuti",11.3,1,"True","T","Kabondo","Border",1,0,1,14955
44613,0,"Makuti",7.3,1,"True","T","Kabondo","Border",0.5,0,1,9575
38725,1,"Makuti",23.6,2,"False","T","Kabondo","Border",0.25,0,1,6965
45958,1,"Uwezo",31.3,1,"True","T","Kabondo","Border",0.5,0,1,10525
45956,0,"Uwezo",44.4,1,"True","T","Kabondo","Border",0.5,0,1,6185
45955,1,"Uwezo",50.4,1,"True","T","Kabondo","Border",0.75,0,1,12380
45960,0,"Uwezo",27.2,1,"True","T","Kabondo","Border",0.25,0,1,4035
38750,1,"Mama Eunice",29.8,2,"False","T","Kabondo","Border",0.5,0,1,17065
45967,1,"Kamolo",15.6,1,"True","T","Kabondo","Border",0.25,0,1,7675
37229,0,"Chimo Farmers",52.7,3,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
31054,0,"Chimo Farmers",60.5,4,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
38925,0,"Nyaduwa Farmers",39,2,"False","C","Kabondo","East Kadianga",0.5,1,1,12965
35757,0,"Jirani Mwema",24,3,"False","C","Kabondo","East Kadianga",1,0,1,10385
30582,0,"Jirani Mwema",35.5,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
35856,1,"Jirani Mwema",27.9,3,"False","C","Kabondo","East Kadianga",0.5,0,1,10365
30591,0,"Jirani Mwema",34.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,11950
30624,1,"Kabete Young",41.6,4,"False","C","Kabondo","East Kadianga",0.5,0,1,9975
35690,1,"Chap Chap",7.8,3,"False","C","Kabondo","East Kadianga",0.5,0,1,13675
35774,1,"Majirani Farmers",18.4,3,"False","C","Kabondo","East Kadianga",0.75,0,1,11380
37235,1,"Chimo Farmers",16.1,3,"False","C","Kabondo","East Kadianga",0.25,0,1,5870
35703,0,"Banana Farmers",64.6,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
40133,1,"Banana Farmers",47.9,2,"False","C","Kabondo","East Kadianga",0.5,0,1,8975
35772,1,"Nyaduwa Farmers",8.7,3,"False","C","Kabondo","East Kadianga",0.5,0,1,13675
40134,1,"Banana Farmers",32.5,2,"False","C","Kabondo","East Kadianga",0.5,0,1,9975
38885,1,"Chimo Farmers",20.6,2,"False","C","Kabondo","East Kadianga",0.25,0,1,5815
38943,1,"Chap Chap",13.7,2,"False","C","Kabondo","East Kadianga",2,0,1,26575
35728,0,"Banana Farmers",36.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
38940,0,"Chap Chap",49.6,2,"False","C","Kabondo","East Kadianga",0.25,0,1,4025
35720,1,"Kabete Young",36.6,3,"False","C","Kabondo","East Kadianga",0.25,0,1,6815
44492,1,"Jirani Mwema",44.6,1,"True","C","Kabondo","East Kadianga",0.5,0,1,9975
30605,1,"Kolum Farmers",26.6,4,"False","C","Kabondo","East Kadianga",0.5,0,1,10950
30581,1,"Jirani Mwema",67.9,4,"False","C","Kabondo","East Kadianga",0.5,0,1,17145
30588,1,"Jirani Mwema",37.4,4,"False","C","Kabondo","East Kadianga",1,0,1,14150
35087,1,"Kabete Young",39.7,3,"False","C","Kabondo","East Kadianga",0.25,0,1,11065
40147,0,"Jirani Mwema",23.1,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6920
35704,0,"Banana Farmers",71,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6335
38262,0,"Ndare",48.5,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
30777,0,"Bam Got",83.2,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6485
35780,1,"Ruya Farmers",18.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,13675
30635,0,"Kabete Young",65.7,4,"False","C","Kabondo","East Kadianga",0.5,0,1,9715
35679,0,"Malo Malo",45.8,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6335
30696,0,"Malo Malo",53.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
30687,0,"Malo Malo",45,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6575
43304,0,"Riziki",15,2,"False","C","Kabondo","East Kadianga",0.5,0,1,9965
43973,0,"Kabete Young",41.4,1,"True","C","Kabondo","East Kadianga",0.5,0,1,6475
35695,1,"Chap Chap",30.7,3,"False","C","Kabondo","East Kadianga",0.5,0,1,14650
35755,1,"Jirani Mwema",37.8,3,"False","C","Kabondo","East Kadianga",0.5,0,1,14650
35085,0,"Kabete Young",60.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6475
30802,0,"Bam Got",32.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
37238,0,"Ndare",68.7,3,"False","C","Kabondo","East Kadianga",0.25,0,1,4035
31036,0,"Ngou Farmers",32.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
37240,0,"Ndare",52.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
30692,0,"Banana Farmers",100,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6660
37231,0,"Chimo Farmers",12.9,3,"False","C","Kabondo","East Kadianga",0.75,0,1,9280
31028,1,"Ndare",41.9,4,"False","C","Kabondo","East Kadianga",0.5,0,1,14615
31042,0,"Ndare",86.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6575
30690,1,"Malo Malo",47.6,4,"False","C","Kabondo","East Kadianga",0.5,0,1,8975
31033,0,"Ndare",68.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6770
35672,1,"Malo Malo",37.1,3,"False","C","Kabondo","East Kadianga",0.5,0,1,11245
30736,1,"Jirani Mwema",24.4,4,"False","C","Kabondo","East Kadianga",1,0,1,15940
44497,0,"Oneno Nam",49.6,1,"True","C","Kabondo","East Kadianga",0.25,0,1,4025
38950,1,"Oneno Nam",18.2,2,"False","C","Kabondo","East Kadianga",0.5,0,1,13675
38899,0,"Evergreen",26.8,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6335
35716,0,"Kabete Young",22.4,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6675
43991,1,"Majirani Farmers",32.9,1,"True","C","Kabondo","East Kadianga",0.5,0,1,13365
35771,0,"Majirani Farmers",25,3,"False","C","Kabondo","East Kadianga",0.5,0,1,7975
38928,1,"Majirani Farmers",29.9,2,"False","C","Kabondo","East Kadianga",0.25,0,1,5675
30595,1,"Kolum Farmers",30.7,4,"False","C","Kabondo","East Kadianga",1,0,1,12565
35700,0,"Banana Farmers",35,3,"False","C","Kabondo","East Kadianga",0.25,0,1,4275
35675,0,"Malo Malo",49.5,3,"False","C","Kabondo","East Kadianga",0.25,0,1,4035
30685,2,"Malo Malo",70.5,4,"False","C","Kabondo","East Kadianga",0.5,0,1,16765
30774,0,"Bam Got",31.1,4,"False","C","Kabondo","East Kadianga",1.5,0,1,16060
45445,0,"Nam ",29.5,1,"True","C","Kabondo","East Kadianga",0.5,0,1,6185
37227,1,"Chimo Farmers",14.6,3,"False","C","Kabondo","East Kadianga",1,0,1,22540
38883,2,"Chimo Farmers",8.4,2,"False","C","Kabondo","East Kadianga",0.5,0,1,18855
40200,1,"Ruya Farmers",14.9,2,"False","C","Kabondo","East Kadianga",0.5,0,1,13365
35783,1,"Ruya Farmers",31.1,3,"False","C","Kabondo","East Kadianga",0.5,0,1,8975
35776,2,"Ruya Farmers",10.5,3,"False","C","Kabondo","East Kadianga",0.5,0,1,17465
35089,0,"Kabete Young",32.3,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
35712,0,"Malo Malo",44,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
43329,0,"Jirani Mwema",70.8,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6920
42016,0,"Romie Giri",18.2,2,"False","C","Kabondo","East Kadianga",0.25,0,1,7665
38942,0,"Chap Chap",62.6,2,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
42018,1,"Romie Giri",14.7,2,"False","C","Kabondo","East Kadianga",0.5,0,1,8365
35692,0,"Chap Chap",11.5,3,"False","C","Kabondo","East Kadianga",1,0,1,10385
38900,0,"Evergreen",16.9,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
38873,0,"Bam Got",24.2,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
30787,0,"Bam Got",32.3,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
30803,1,"Bam Got",47.5,4,"False","C","Kabondo","East Kadianga",0.5,0,1,13675
37237,0,"Ndare",43.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
38934,0,"Kasawe",62.9,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6675
35677,0,"Tek Pogo",44.7,3,"False","C","Kabondo","East Kadianga",0.25,0,1,4025
35660,0,"Ngou Farmers",34.4,3,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
43306,0,"Riziki",33.9,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
40131,0,"Banana Farmers",89.5,2,"False","C","Kabondo","East Kadianga",0.25,0,1,4025
35684,1,"Romie Giri",12.7,3,"False","C","Kabondo","East Kadianga",0.25,0,1,7065
35687,1,"Romie Giri",12.6,3,"False","C","Kabondo","East Kadianga",0.5,0,1,14225
30586,0,"Jirani Mwema",42.8,4,"False","C","Kabondo","East Kadianga",0.5,0,1,9575
38886,0,"Chimo Farmers",34.3,2,"False","C","Kabondo","East Kadianga",0.25,0,1,7860
30812,2,"Evergreen",16.8,4,"False","C","Kabondo","East Kadianga",1,0,1,15940
43986,0,"Kaskori",43.9,1,"True","C","Kabondo","East Kadianga",0.25,0,1,7275
35803,0,"Kolum Farmers",28.2,3,"False","C","Kabondo","East Kadianga",0.75,0,1,9565
30619,2,"Kolum Farmers",39.2,4,"False","C","Kabondo","East Kadianga",0.5,0,1,16660
38901,0,"Evergreen",28.8,2,"False","C","Kabondo","East Kadianga",1,0,1,10385
41969,0,"pur mariek",34.8,2,"False","C","Kabondo","East Kadianga",0.5,0,1,7165
35787,1,"Nyaduwa Farmers",13,3,"False","C","Kabondo","East Kadianga",0.25,0,1,7675
30611,1,"Kolum Farmers",31.9,4,"False","C","Kabondo","East Kadianga",0.5,0,1,10950
40169,0,"upendo",26.8,2,"False","C","Kabondo","East Kadianga",0.25,0,1,4130
43967,1,"Kasawe",31.2,1,"True","C","Kabondo","East Kadianga",0.25,0,1,7675
31032,0,"Ngou Farmers",65.8,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6530
37232,1,"Chimo Farmers",19.5,3,"False","C","Kabondo","East Kadianga",1,0,1,17875
35743,0,"Bam Got",48.5,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
35682,1,"Romie Giri",18.5,3,"False","C","Kabondo","East Kadianga",0.5,0,1,12155
30633,0,"Romie Giri",40.4,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
45141,1,"Ruya Farmers",17.4,1,"True","C","Kabondo","East Kadianga",0.5,0,1,14340
35798,1,"Nyagweno Farmers",51.2,3,"False","C","Kabondo","East Kadianga",0.5,0,1,8975
30833,0,"Nyagweno Farmers",50.6,4,"False","C","Kabondo","East Kadianga",0.75,0,1,8890
30675,0,"Complex",47.1,4,"False","C","Kabondo","East Kadianga",0.75,0,1,8590
44495,1,"Complex",24.7,1,"True","C","Kabondo","East Kadianga",0.25,0,1,6675
35719,0,"Kabete Young",88.1,3,"False","C","Kabondo","East Kadianga",0.25,0,1,8055
43431,0,"Malo Malo",53.3,1,"True","C","Kabondo","East Kadianga",0.5,0,1,6185
30750,1,"Nyaduwa Farmers",15.8,4,"False","C","Kabondo","East Kadianga",0.75,0,1,16070
37230,1,"Chimo Farmers",10,3,"False","C","Kabondo","East Kadianga",0.5,0,1,9975
35661,0,"Ngou Farmers",46.8,3,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
38924,0,"Nyaduwa Farmers",49,2,"False","C","Kabondo","East Kadianga",0.25,0,1,4080
41994,0,"Nam ",52.5,2,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
35665,0,"Nam ",43,3,"False","C","Kabondo","East Kadianga",1.5,0,1,19510
31046,0,"Nam ",26.8,4,"False","C","Kabondo","East Kadianga",1,0,1,11165
31037,2,"Ndare",27.1,4,"False","C","Kabondo","East Kadianga",0.5,0,1,12350
31038,0,"Ndare",43.9,4,"False","C","Kabondo","East Kadianga",0.25,0,1,4035
38859,0,"Tek Pogo",36.1,2,"False","C","Kabondo","East Kadianga",1,0,1,12665
44496,0,"Complex",31.5,1,"True","C","Kabondo","East Kadianga",0.5,0,1,6185
38937,1,"Kasawe",44.6,2,"False","C","Kabondo","East Kadianga",0.25,0,1,7675
31013,0,"Ngou Farmers",44.4,4,"False","C","Kabondo","East Kadianga",0.5,0,1,6185
